date,securities_trader_id,securities_trader,stock_id,buy_volume,sell_volume,buy_amount,sell_amount,net_volume,net_amount
2026-07-31,111B,台企建成,031805,0,20000,0.0,39400.0,-20000,-39400.0
2026-07-31,111B,台企建成,033549,90000,0,70800.0,0.0,90000,70800.0
2026-07-31,111B,台企建成,033634,10000,0,22200.0,0.0,10000,22200.0
2026-07-31,111B,台企建成,03431T,10000,0,11800.0,0.0,10000,11800.0
2026-07-31,111B,台企建成,035148,0,20000,0.0,13200.0,-20000,-13200.0
2026-07-31,111B,台企建成,052104,12000,0,21110.0,0.0,12000,21110.0
2026-07-31,111B,台企建成,056811,0,60000,0.0,141000.0,-60000,-141000.0
2026-07-31,111B,台企建成,069620,10000,0,44520.0,0.0,10000,44520.0
2026-07-31,111B,台企銀建成,710279,400000,0,289990.0,0.0,400000,289990.0
2026-07-31,538Y,第一中壢,03474T,110000,110000,106000.0,100100.0,0,5900.0
2026-07-31,538Y,第一中壢,040654,0,1000,0.0,26800.0,-1000,-26800.0
2026-07-31,538Y,第一中壢,060936,50000,0,11500.0,0.0,50000,11500.0
2026-07-31,538Y,第一中壢,061954,10000,0,9200.0,0.0,10000,9200.0
2026-07-31,538Y,第一中壢,063165,1000,0,4570.0,0.0,1000,4570.0
2026-07-31,538Y,第一中壢,064698,0,80000,0.0,145600.0,-80000,-145600.0
2026-07-31,538Y,第一中壢,065912,20000,0,4000.0,0.0,20000,4000.0
2026-07-31,538Y,第一中壢,066220,2000,0,6240.0,0.0,2000,6240.0
2026-07-31,538Y,第一中壢,066347,0,2000,0.0,7800.0,-2000,-7800.0
2026-07-31,538Y,第一中壢,066383,0,73000,0.0,48180.0,-73000,-48180.0
2026-07-31,538Y,第一中壢,066722,30000,0,5100.0,0.0,30000,5100.0
2026-07-31,538Y,第一中壢,067039,0,10000,0.0,2800.0,-10000,-2800.0
2026-07-31,538Y,第一中壢,067080,20000,0,34200.0,0.0,20000,34200.0
2026-07-31,538Y,第一中壢,067984,16000,0,11030.0,0.0,16000,11030.0
2026-07-31,538Y,第一中壢,068722,0,2000,0.0,1880.0,-2000,-1880.0
2026-07-31,538Y,第一中壢,068782,18000,0,10380.0,0.0,18000,10380.0
2026-07-31,538Y,第一中壢,069750,0,10000,0.0,3200.0,-10000,-3200.0
2026-07-31,538Y,第一中壢,070256,22000,0,11200.0,0.0,22000,11200.0
2026-07-31,538Y,第一中壢,070323,10000,0,6000.0,0.0,10000,6000.0
2026-07-31,538Y,第一中壢,072570,11000,0,3970.0,0.0,11000,3970.0
2026-07-31,538Y,第一中壢,074796,11000,0,13660.0,0.0,11000,13660.0
2026-07-31,538Y,第一中壢,076890,1000,0,2230.0,0.0,1000,2230.0
2026-07-31,538Y,第一金中壢,704207,5000,0,11000.0,0.0,5000,11000.0
2026-07-31,538Y,第一金中壢,705487,10000,0,4400.0,0.0,10000,4400.0
2026-07-31,538Y,第一金中壢,707485,0,20000,0.0,7400.0,-20000,-7400.0
2026-07-31,538Y,第一金中壢,707504,0,200000,0.0,100000.0,-200000,-100000.0
2026-07-31,538Y,第一金中壢,708279,0,9000,0.0,3420.0,-9000,-3420.0
2026-07-31,538Y,第一金中壢,708364,0,4000,0.0,3160.0,-4000,-3160.0
2026-07-31,538Y,第一金中壢,708428,0,1000,0.0,260.0,-1000,-260.0
2026-07-31,538Y,第一金中壢,708741,15000,0,10780.0,0.0,15000,10780.0
2026-07-31,538Y,第一金中壢,711500,1000,0,1130.0,0.0,1000,1130.0
2026-07-31,538Y,第一金中壢,711713,40000,0,24800.0,0.0,40000,24800.0
2026-07-31,538Y,第一金中壢,734519,0,5000,0.0,2300.0,-5000,-2300.0
2026-07-31,5853,統一中壢,03046T,10000,0,2200.0,0.0,10000,2200.0
2026-07-31,5853,統一中壢,03099T,1000,0,180.0,0.0,1000,180.0
2026-07-31,5853,統一中壢,032956,2000,0,5760.0,0.0,2000,5760.0
2026-07-31,5853,統一中壢,03421T,10000,0,12800.0,0.0,10000,12800.0
2026-07-31,5853,統一中壢,048923,0,1000,0.0,15200.0,-1000,-15200.0
2026-07-31,5853,統一中壢,051439,0,30000,0.0,38700.0,-30000,-38700.0
2026-07-31,5853,統一中壢,058614,0,23000,0.0,18270.0,-23000,-18270.0
2026-07-31,5853,統一中壢,059177,10000,0,16800.0,0.0,10000,16800.0
2026-07-31,5853,統一中壢,060205,0,200000,0.0,170000.0,-200000,-170000.0
2026-07-31,5853,統一中壢,065452,0,5000,0.0,2850.0,-5000,-2850.0
2026-07-31,5853,統一中壢,066669,0,113000,0.0,72400.0,-113000,-72400.0
2026-07-31,5853,統一中壢,069793,100000,0,114500.0,0.0,100000,114500.0
2026-07-31,5853,統一中壢,070170,5000,0,4750.0,0.0,5000,4750.0
2026-07-31,5853,統一中壢,070256,0,2000,0.0,1060.0,-2000,-1060.0
2026-07-31,5853,統一中壢,070301,60000,0,49800.0,0.0,60000,49800.0
2026-07-31,5853,統一中壢,072654,400000,0,108000.0,0.0,400000,108000.0
2026-07-31,5853,統一中壢,074236,10000,0,10700.0,0.0,10000,10700.0
2026-07-31,5853,統一中壢,075212,22000,0,15620.0,0.0,22000,15620.0
2026-07-31,5853,統一中壢,075625,0,1000,0.0,18600.0,-1000,-18600.0
2026-07-31,5853,統一中壢,076627,0,5000,0.0,5750.0,-5000,-5750.0
2026-07-31,5853,統一中壢,08408U,10000,0,1000.0,0.0,10000,1000.0
2026-07-31,5853,統一中壢,08432U,20000,0,1400.0,0.0,20000,1400.0
2026-07-31,5853,統一中壢,08525U,20000,0,4400.0,0.0,20000,4400.0
2026-07-31,5853,統一中壢,08630U,300000,499000,30000.0,39920.0,-199000,-9920.0
2026-07-31,5853,統一中壢,08720U,200000,0,54200.0,0.0,200000,54200.0
2026-07-31,5853,統一中壢,707895,0,1000,0.0,1400.0,-1000,-1400.0
2026-07-31,5853,統一中壢,708588,22000,0,3320.0,0.0,22000,3320.0
2026-07-31,5853,統一中壢,709334,1000,0,480.0,0.0,1000,480.0
2026-07-31,5853,統一中壢,709905,0,2000,0.0,440.0,-2000,-440.0
2026-07-31,5853,統一中壢,710078,30000,0,24300.0,0.0,30000,24300.0
2026-07-31,5853,統一中壢,72876U,0,10000,0.0,5200.0,-10000,-5200.0
2026-07-31,585Q,統一三多,030573,1000,0,2290.0,0.0,1000,2290.0
2026-07-31,585Q,統一三多,03074T,10000,0,6000.0,0.0,10000,6000.0
2026-07-31,585Q,統一三多,03188T,0,2000,0.0,2380.0,-2000,-2380.0
2026-07-31,585Q,統一三多,03453T,5000,0,4150.0,0.0,5000,4150.0
2026-07-31,585Q,統一三多,03460T,10000,0,15200.0,0.0,10000,15200.0
2026-07-31,585Q,統一三多,036860,0,1000,0.0,340.0,-1000,-340.0
2026-07-31,585Q,統一三多,03794T,5000,0,10700.0,0.0,5000,10700.0
2026-07-31,585Q,統一三多,03883T,5000,0,8150.0,0.0,5000,8150.0
2026-07-31,585Q,統一三多,038848,0,94000,0.0,47940.0,-94000,-47940.0
2026-07-31,585Q,統一三多,03972C,50000,0,25500.0,0.0,50000,25500.0
2026-07-31,585Q,統一三多,051340,5000,0,1600.0,0.0,5000,1600.0
2026-07-31,585Q,統一三多,052670,0,11000,0.0,23980.0,-11000,-23980.0
