date,securities_trader_id,securities_trader,stock_id,buy_volume,sell_volume,buy_amount,sell_amount,net_volume,net_amount
2026-07-22,111B,台企建成,030606,0,50000,0.0,182000.0,-50000,-182000.0
2026-07-22,111B,台企建成,031805,200000,0,425000.0,0.0,200000,425000.0
2026-07-22,111B,台企建成,03431T,10000,0,10600.0,0.0,10000,10600.0
2026-07-22,111B,台企建成,035337,5000,0,2550.0,0.0,5000,2550.0
2026-07-22,111B,台企建成,071811,30000,0,87900.0,0.0,30000,87900.0
2026-07-22,538Y,第一中壢,03120T,20000,50000,14800.0,35000.0,-30000,-20200.0
2026-07-22,538Y,第一中壢,031316,5000,0,10150.0,0.0,5000,10150.0
2026-07-22,538Y,第一中壢,03229T,0,5000,0.0,11550.0,-5000,-11550.0
2026-07-22,538Y,第一中壢,03474T,10000,0,8900.0,0.0,10000,8900.0
2026-07-22,538Y,第一中壢,035616,0,17000,0.0,70040.0,-17000,-70040.0
2026-07-22,538Y,第一中壢,03645T,30000,0,32500.0,0.0,30000,32500.0
2026-07-22,538Y,第一中壢,044122,0,37000,0.0,14480.0,-37000,-14480.0
2026-07-22,538Y,第一中壢,055946,0,499000,0.0,1057880.0,-499000,-1057880.0
2026-07-22,538Y,第一中壢,059070,7000,0,10010.0,0.0,7000,10010.0
2026-07-22,538Y,第一中壢,059083,0,35000,0.0,36400.0,-35000,-36400.0
2026-07-22,538Y,第一中壢,061821,0,793000,0.0,578890.0,-793000,-578890.0
2026-07-22,538Y,第一中壢,063564,4000,0,17440.0,0.0,4000,17440.0
2026-07-22,538Y,第一中壢,064934,0,5000,0.0,7600.0,-5000,-7600.0
2026-07-22,538Y,第一中壢,065609,30000,0,21300.0,0.0,30000,21300.0
2026-07-22,538Y,第一中壢,066222,1000,1000,6550.0,6350.0,0,200.0
2026-07-22,538Y,第一中壢,066383,0,99000,0.0,112860.0,-99000,-112860.0
2026-07-22,538Y,第一中壢,067549,2000,0,3260.0,0.0,2000,3260.0
2026-07-22,538Y,第一中壢,067590,8000,0,9280.0,0.0,8000,9280.0
2026-07-22,538Y,第一中壢,067707,2000,0,3200.0,0.0,2000,3200.0
2026-07-22,538Y,第一中壢,067791,10000,0,20300.0,0.0,10000,20300.0
2026-07-22,538Y,第一中壢,068590,1000,0,4500.0,0.0,1000,4500.0
2026-07-22,538Y,第一中壢,068716,10000,0,11500.0,0.0,10000,11500.0
2026-07-22,538Y,第一中壢,069628,10000,0,6200.0,0.0,10000,6200.0
2026-07-22,538Y,第一中壢,069928,0,5000,0.0,2750.0,-5000,-2750.0
2026-07-22,538Y,第一中壢,070173,0,5000,0.0,6400.0,-5000,-6400.0
2026-07-22,538Y,第一中壢,070323,0,20000,0.0,11750.0,-20000,-11750.0
2026-07-22,538Y,第一中壢,070753,30000,0,16200.0,0.0,30000,16200.0
2026-07-22,538Y,第一中壢,070866,2000,0,5250.0,0.0,2000,5250.0
2026-07-22,538Y,第一中壢,071779,12000,0,13560.0,0.0,12000,13560.0
2026-07-22,538Y,第一中壢,072548,2000,1000,6140.0,3090.0,1000,3050.0
2026-07-22,538Y,第一中壢,073316,4000,0,9000.0,0.0,4000,9000.0
2026-07-22,538Y,第一中壢,074282,436000,0,479600.0,0.0,436000,479600.0
2026-07-22,538Y,第一中壢,075911,1000,4000,3570.0,13360.0,-3000,-9790.0
2026-07-22,538Y,第一中壢,075944,0,10000,0.0,14500.0,-10000,-14500.0
2026-07-22,538Y,第一金中壢,704507,0,4000,0.0,11520.0,-4000,-11520.0
2026-07-22,538Y,第一金中壢,707235,0,150000,0.0,481000.0,-150000,-481000.0
2026-07-22,538Y,第一金中壢,707677,5000,0,10900.0,0.0,5000,10900.0
2026-07-22,538Y,第一金中壢,707758,15000,0,15000.0,0.0,15000,15000.0
2026-07-22,538Y,第一金中壢,708916,10000,0,5600.0,0.0,10000,5600.0
