date,securities_trader_id,securities_trader,stock_id,buy_volume,sell_volume,buy_amount,sell_amount,net_volume,net_amount
2026-07-24,111B,台企建成,033549,210000,0,185700.0,0.0,210000,185700.0
2026-07-24,111B,台企建成,056811,20000,0,41400.0,0.0,20000,41400.0
2026-07-24,111B,台企建成,069620,60000,0,279000.0,0.0,60000,279000.0
2026-07-24,111B,台企建成,071811,0,5000,0.0,13650.0,-5000,-13650.0
2026-07-24,111B,台企建成,080849,0,4000,0.0,16800.0,-4000,-16800.0
2026-07-24,538Y,第一中壢,031316,0,7000,0.0,14490.0,-7000,-14490.0
2026-07-24,538Y,第一中壢,03323T,0,40000,0.0,15600.0,-40000,-15600.0
2026-07-24,538Y,第一中壢,03338T,10000,0,13000.0,0.0,10000,13000.0
2026-07-24,538Y,第一中壢,03351T,50000,0,26000.0,0.0,50000,26000.0
2026-07-24,538Y,第一中壢,03474T,40000,40000,36400.0,37200.0,0,-800.0
2026-07-24,538Y,第一中壢,03521T,16000,0,14720.0,0.0,16000,14720.0
2026-07-24,538Y,第一中壢,03676T,7000,0,12460.0,0.0,7000,12460.0
2026-07-24,538Y,第一中壢,03871T,154000,0,178420.0,0.0,154000,178420.0
2026-07-24,538Y,第一中壢,038795,10000,0,16040.0,0.0,10000,16040.0
2026-07-24,538Y,第一中壢,038848,0,10000,0.0,5700.0,-10000,-5700.0
2026-07-24,538Y,第一中壢,045439,0,30000,0.0,28800.0,-30000,-28800.0
2026-07-24,538Y,第一中壢,052808,0,9000,0.0,11070.0,-9000,-11070.0
2026-07-24,538Y,第一中壢,053285,10000,0,7500.0,0.0,10000,7500.0
2026-07-24,538Y,第一中壢,055946,66000,0,122050.0,0.0,66000,122050.0
2026-07-24,538Y,第一中壢,058141,10000,0,5200.0,0.0,10000,5200.0
2026-07-24,538Y,第一中壢,058379,0,7000,0.0,20930.0,-7000,-20930.0
2026-07-24,538Y,第一中壢,058866,0,30000,0.0,78600.0,-30000,-78600.0
2026-07-24,538Y,第一中壢,059070,0,8000,0.0,12080.0,-8000,-12080.0
2026-07-24,538Y,第一中壢,060551,9000,0,12240.0,0.0,9000,12240.0
2026-07-24,538Y,第一中壢,060936,30000,0,9750.0,0.0,30000,9750.0
2026-07-24,538Y,第一中壢,061162,20000,0,10200.0,0.0,20000,10200.0
2026-07-24,538Y,第一中壢,061430,0,2000,0.0,4000.0,-2000,-4000.0
