date,securities_trader_id,securities_trader,stock_id,buy_volume,sell_volume,buy_amount,sell_amount,net_volume,net_amount
2026-07-17,111B,台企建成,030606,0,161000,0.0,527400.0,-161000,-527400.0
2026-07-17,111B,台企建成,033634,10000,0,36500.0,0.0,10000,36500.0
2026-07-17,111B,台企建成,054994,0,100000,0.0,520000.0,-100000,-520000.0
2026-07-17,111B,台企建成,071811,255000,0,685150.0,0.0,255000,685150.0
2026-07-17,538Y,第一中壢,03120T,0,15000,0.0,13450.0,-15000,-13450.0
2026-07-17,538Y,第一中壢,03326T,0,120000,0.0,40700.0,-120000,-40700.0
2026-07-17,538Y,第一中壢,03645T,0,5000,0.0,6500.0,-5000,-6500.0
2026-07-17,538Y,第一中壢,039025,0,27000,0.0,12420.0,-27000,-12420.0
2026-07-17,538Y,第一中壢,039446,5000,0,8500.0,0.0,5000,8500.0
2026-07-17,538Y,第一中壢,040615,0,3000,0.0,6450.0,-3000,-6450.0
2026-07-17,538Y,第一中壢,047685,0,4000,0.0,48400.0,-4000,-48400.0
2026-07-17,538Y,第一中壢,051123,0,3000,0.0,93900.0,-3000,-93900.0
2026-07-17,538Y,第一中壢,053668,0,2000,0.0,14000.0,-2000,-14000.0
2026-07-17,538Y,第一中壢,055696,0,11000,0.0,23430.0,-11000,-23430.0
2026-07-17,538Y,第一中壢,056647,0,10000,0.0,14000.0,-10000,-14000.0
2026-07-17,538Y,第一中壢,059651,0,12000,0.0,17760.0,-12000,-17760.0
2026-07-17,538Y,第一中壢,059983,0,20000,0.0,5400.0,-20000,-5400.0
2026-07-17,538Y,第一中壢,061620,0,3000,0.0,4140.0,-3000,-4140.0
2026-07-17,538Y,第一中壢,062525,0,50000,0.0,8000.0,-50000,-8000.0
2026-07-17,538Y,第一中壢,063200,0,32000,0.0,10880.0,-32000,-10880.0
2026-07-17,538Y,第一中壢,063675,0,5000,0.0,5650.0,-5000,-5650.0
2026-07-17,538Y,第一中壢,065609,40000,0,29100.0,0.0,40000,29100.0
2026-07-17,538Y,第一中壢,065776,0,20000,0.0,12200.0,-20000,-12200.0
2026-07-17,538Y,第一中壢,066033,0,5000,0.0,6500.0,-5000,-6500.0
2026-07-17,538Y,第一中壢,066251,10000,0,8900.0,0.0,10000,8900.0
2026-07-17,538Y,第一中壢,066383,99000,0,99000.0,0.0,99000,99000.0
2026-07-17,538Y,第一中壢,067409,10000,0,10500.0,0.0,10000,10500.0
2026-07-17,538Y,第一中壢,069245,0,24000,0.0,26640.0,-24000,-26640.0
2026-07-17,538Y,第一中壢,069290,2000,0,1020.0,0.0,2000,1020.0
2026-07-17,538Y,第一中壢,069667,10000,0,6500.0,0.0,10000,6500.0
2026-07-17,538Y,第一中壢,069816,50000,0,24500.0,0.0,50000,24500.0
2026-07-17,538Y,第一中壢,069945,0,15000,0.0,33300.0,-15000,-33300.0
2026-07-17,538Y,第一中壢,070156,90000,0,45900.0,0.0,90000,45900.0
2026-07-17,538Y,第一中壢,070551,10000,0,8900.0,0.0,10000,8900.0
2026-07-17,538Y,第一中壢,072608,749000,0,996170.0,0.0,749000,996170.0
2026-07-17,538Y,第一中壢,073165,6000,0,10740.0,0.0,6000,10740.0
2026-07-17,538Y,第一中壢,073219,0,5000,0.0,4250.0,-5000,-4250.0
2026-07-17,538Y,第一中壢,073386,4000,0,9600.0,0.0,4000,9600.0
2026-07-17,538Y,第一中壢,08630U,10000,0,1100.0,0.0,10000,1100.0
