date,securities_trader_id,securities_trader,stock_id,buy_volume,sell_volume,buy_amount,sell_amount,net_volume,net_amount
2026-07-15,585Q,統一三多,070437,0,25000,0.0,27750.0,-25000,-27750.0
2026-07-15,585Q,統一三多,070661,0,20000,0.0,22000.0,-20000,-22000.0
2026-07-15,585Q,統一三多,070711,1000,0,1000.0,0.0,1000,1000.0
2026-07-15,585Q,統一三多,071311,0,6000,0.0,10060.0,-6000,-10060.0
2026-07-15,585Q,統一三多,072024,50000,0,94500.0,0.0,50000,94500.0
2026-07-15,585Q,統一三多,072071,200000,0,640000.0,0.0,200000,640000.0
2026-07-15,585Q,統一三多,072569,0,35000,0.0,37450.0,-35000,-37450.0
2026-07-15,585Q,統一三多,072573,10000,0,10000.0,0.0,10000,10000.0
2026-07-15,585Q,統一三多,072602,5000,0,8250.0,0.0,5000,8250.0
2026-07-15,585Q,統一三多,072663,10000,0,10000.0,0.0,10000,10000.0
2026-07-15,585Q,統一三多,072733,0,40000,0.0,46400.0,-40000,-46400.0
2026-07-15,585Q,統一三多,073673,0,50000,0.0,63000.0,-50000,-63000.0
2026-07-15,585Q,統一三多,073985,1000,50000,690.0,34000.0,-49000,-33310.0
2026-07-15,585Q,統一三多,074230,20000,0,26000.0,0.0,20000,26000.0
2026-07-15,585Q,統一三多,075071,10000,0,12850.0,0.0,10000,12850.0
2026-07-15,585Q,統一三多,075519,250000,0,520000.0,0.0,250000,520000.0
2026-07-15,585Q,統一三多,700201,1000,0,2450.0,0.0,1000,2450.0
2026-07-15,585Q,統一三多,705392,50000,263000,163300.0,944170.0,-213000,-780870.0
2026-07-15,585Q,統一三多,705484,0,140000,0.0,642200.0,-140000,-642200.0
2026-07-15,585Q,統一三多,705485,40000,109000,124000.0,356490.0,-69000,-232490.0
2026-07-15,585Q,統一三多,705781,9000,152000,12150.0,209260.0,-143000,-197110.0
2026-07-15,585Q,統一三多,706760,50000,0,109500.0,0.0,50000,109500.0
2026-07-15,585Q,統一三多,707374,0,50000,0.0,124000.0,-50000,-124000.0
2026-07-15,585Q,統一三多,708992,0,2000,0.0,1580.0,-2000,-1580.0
2026-07-15,585Q,統一三多,709520,0,101000,0.0,80800.0,-101000,-80800.0
2026-07-15,585Q,統一三多,709717,0,2000,0.0,5940.0,-2000,-5940.0
2026-07-15,585Q,統一三多,709885,100000,0,65000.0,0.0,100000,65000.0
2026-07-15,585Q,統一三多,710086,55000,20000,74100.0,25400.0,35000,48700.0
2026-07-15,585Q,統一三多,710354,0,5000,0.0,5050.0,-5000,-5050.0
2026-07-15,585Q,統一三多,710457,21000,0,31750.0,0.0,21000,31750.0
2026-07-15,585Q,統一三多,710492,0,10000,0.0,20200.0,-10000,-20200.0
2026-07-15,585Q,統一三多,710521,0,126000,0.0,79380.0,-126000,-79380.0
2026-07-15,585Q,統一三多,710669,235000,0,198900.0,0.0,235000,198900.0
2026-07-15,585Q,統一三多,710794,2000,0,3490.0,0.0,2000,3490.0
2026-07-15,585Q,統一三多,72798U,10000,0,5000.0,0.0,10000,5000.0
2026-07-15,585Q,統一三多,72857U,5000,0,6100.0,0.0,5000,6100.0
2026-07-15,585Q,統一三多,72898U,0,1000000,0.0,480020.0,-1000000,-480020.0
2026-07-15,585Y,統一土城,03051T,75000,0,17250.0,0.0,75000,17250.0
2026-07-15,585Y,統一土城,031266,0,3000,0.0,3600.0,-3000,-3600.0
2026-07-15,585Y,統一土城,03450T,5000,0,9950.0,0.0,5000,9950.0
2026-07-15,585Y,統一土城,03735T,5000,0,6750.0,0.0,5000,6750.0
2026-07-15,585Y,統一土城,040647,2000,0,4900.0,0.0,2000,4900.0
2026-07-15,585Y,統一土城,043893,12000,0,9200.0,0.0,12000,9200.0
2026-07-15,585Y,統一土城,055381,20000,0,5400.0,0.0,20000,5400.0
2026-07-15,585Y,統一土城,056633,5000,0,13600.0,0.0,5000,13600.0
2026-07-15,585Y,統一土城,059639,3000,0,8400.0,0.0,3000,8400.0
2026-07-15,585Y,統一土城,061637,20000,0,20100.0,0.0,20000,20100.0
2026-07-15,585Y,統一土城,064221,0,18000,0.0,52020.0,-18000,-52020.0
2026-07-15,585Y,統一土城,064691,3000,0,9000.0,0.0,3000,9000.0
2026-07-15,585Y,統一土城,065777,10000,0,6200.0,0.0,10000,6200.0
2026-07-15,585Y,統一土城,066688,0,30000,0.0,59100.0,-30000,-59100.0
2026-07-15,585Y,統一土城,067978,0,10000,0.0,14750.0,-10000,-14750.0
2026-07-15,585Y,統一土城,068325,0,10000,0.0,17300.0,-10000,-17300.0
2026-07-15,585Y,統一土城,068395,0,10000,0.0,8600.0,-10000,-8600.0
2026-07-15,585Y,統一土城,069028,10000,0,15000.0,0.0,10000,15000.0
2026-07-15,585Y,統一土城,073604,10000,0,18300.0,0.0,10000,18300.0
2026-07-15,585Y,統一土城,08386U,10000,0,4700.0,0.0,10000,4700.0
2026-07-15,585Y,統一土城,705969,20000,0,6000.0,0.0,20000,6000.0
2026-07-15,585Y,統一土城,709483,5000,0,2400.0,0.0,5000,2400.0
2026-07-15,585Y,統一土城,710244,5000,0,3250.0,0.0,5000,3250.0
2026-07-15,6114,中銀員林,045458,10000,0,4200.0,0.0,10000,4200.0
2026-07-15,6114,中銀員林,056850,10000,0,11400.0,0.0,10000,11400.0
2026-07-15,6114,中銀員林,062404,0,62000,0.0,223820.0,-62000,-223820.0
2026-07-15,6114,中銀員林,062652,1000,0,440.0,0.0,1000,440.0
2026-07-15,6114,中銀員林,062698,40000,0,16000.0,0.0,40000,16000.0
2026-07-15,6114,中銀員林,062918,0,65000,0.0,91000.0,-65000,-91000.0
2026-07-15,6114,中銀員林,064047,20000,0,14600.0,0.0,20000,14600.0
2026-07-15,6114,中銀員林,064897,0,5000,0.0,9550.0,-5000,-9550.0
2026-07-15,6114,中銀員林,066490,0,1000,0.0,7200.0,-1000,-7200.0
2026-07-15,6114,中銀員林,066626,0,30000,0.0,27000.0,-30000,-27000.0
2026-07-15,6114,中銀員林,068096,0,9000,0.0,7020.0,-9000,-7020.0
2026-07-15,6114,中銀員林,068857,0,20000,0.0,36600.0,-20000,-36600.0
2026-07-15,6114,中銀員林,071257,5000,0,4550.0,0.0,5000,4550.0
2026-07-15,6114,中銀員林,073294,6000,0,6660.0,0.0,6000,6660.0
2026-07-15,6114,中銀員林,074168,0,40000,0.0,49200.0,-40000,-49200.0
2026-07-15,6114,中銀員林,074560,50000,0,66500.0,0.0,50000,66500.0
2026-07-15,6114,台中銀員林,704883,10000,0,3700.0,0.0,10000,3700.0
2026-07-15,6114,台中銀員林,707799,0,3000,0.0,7650.0,-3000,-7650.0
2026-07-15,6114,台中銀員林,708162,0,50000,0.0,22500.0,-50000,-22500.0
2026-07-15,6114,台中銀員林,708889,32000,0,65860.0,0.0,32000,65860.0
2026-07-15,6114,台中銀員林,709421,10000,0,41300.0,0.0,10000,41300.0
2026-07-15,6381,光和溪湖,03050T,160000,0,64400.0,0.0,160000,64400.0
2026-07-15,6381,光和溪湖,03432T,10000,30000,12800.0,36700.0,-20000,-23900.0
2026-07-15,6381,光和溪湖,052965,0,10000,0.0,5800.0,-10000,-5800.0
2026-07-15,6381,光和溪湖,057794,6000,0,45000.0,0.0,6000,45000.0
2026-07-15,6381,光和溪湖,064159,8000,0,5320.0,0.0,8000,5320.0
2026-07-15,6381,光和溪湖,064160,4000,0,2640.0,0.0,4000,2640.0
2026-07-15,6381,光和溪湖,067885,0,4000,0.0,13880.0,-4000,-13880.0
2026-07-15,6381,光和溪湖,08905U,10000,0,900.0,0.0,10000,900.0
2026-07-15,6381,光和溪湖,704944,0,10000,0.0,16200.0,-10000,-16200.0
2026-07-15,6381,光和溪湖,705332,10000,0,15900.0,0.0,10000,15900.0
2026-07-15,6381,光和溪湖,709082,12000,0,8220.0,0.0,12000,8220.0
2026-07-15,6381,光和溪湖,733460,22000,0,20680.0,0.0,22000,20680.0
2026-07-15,6480,福邦,068002,10000,0,19000.0,0.0,10000,19000.0
2026-07-15,6480,福邦,708523,999000,0,699530.0,0.0,999000,699530.0
2026-07-15,700B,兆豐板橋,059836,300000,499000,296000.0,499000.0,-199000,-203000.0
2026-07-15,700B,兆豐板橋,060340,0,89000,0.0,310610.0,-89000,-310610.0
2026-07-15,700B,兆豐板橋,064238,0,35000,0.0,24300.0,-35000,-24300.0
2026-07-15,700B,兆豐板橋,068595,0,649000,0.0,772310.0,-649000,-772310.0
2026-07-15,700B,兆豐板橋,069982,3000,0,8040.0,0.0,3000,8040.0
2026-07-15,700B,兆豐板橋,071327,20000,0,26000.0,0.0,20000,26000.0
2026-07-15,700B,兆豐板橋,074421,0,799000,0.0,755050.0,-799000,-755050.0
2026-07-15,700B,兆豐板橋,074550,20000,0,28000.0,0.0,20000,28000.0
2026-07-15,700B,兆豐板橋,709717,0,1000,0.0,3000.0,-1000,-3000.0
2026-07-15,700B,兆豐板橋,709933,599000,0,858570.0,0.0,599000,858570.0
2026-07-15,700B,兆豐板橋,710613,650000,0,713000.0,0.0,650000,713000.0
2026-07-15,700B,兆豐板橋,72878U,399000,0,717710.0,0.0,399000,717710.0
2026-07-15,700B,兆豐板橋,736741,0,10000,0.0,1700.0,-10000,-1700.0
2026-07-15,779c,國票敦北,054278,40000,0,59600.0,0.0,40000,59600.0
2026-07-15,779c,國票敦北,055388,1000,0,480.0,0.0,1000,480.0
2026-07-15,779c,國票敦北,055686,0,50000,0.0,31500.0,-50000,-31500.0
2026-07-15,779c,國票敦北,057584,0,4000,0.0,5470.0,-4000,-5470.0
2026-07-15,779c,國票敦北,057834,0,3000,0.0,1650.0,-3000,-1650.0
2026-07-15,779c,國票敦北,058546,1000,0,1840.0,0.0,1000,1840.0
2026-07-15,779c,國票敦北,058642,4000,0,4080.0,0.0,4000,4080.0
2026-07-15,779c,國票敦北,059050,10000,0,9100.0,0.0,10000,9100.0
2026-07-15,779c,國票敦北,059423,2000,0,4940.0,0.0,2000,4940.0
2026-07-15,779c,國票敦北,061856,0,100000,0.0,78800.0,-100000,-78800.0
2026-07-15,779c,國票敦北,061999,15000,5000,13700.0,4700.0,10000,9000.0
2026-07-15,779c,國票敦北,062681,10000,0,20200.0,0.0,10000,20200.0
2026-07-15,779c,國票敦北,063559,1000,0,3100.0,0.0,1000,3100.0
2026-07-15,779c,國票敦北,064497,0,2000,0.0,16400.0,-2000,-16400.0
2026-07-15,779c,國票敦北,065004,1000,0,800.0,0.0,1000,800.0
2026-07-15,779c,國票敦北,065114,0,1000,0.0,3010.0,-1000,-3010.0
2026-07-15,779c,國票敦北,065903,1000,0,2560.0,0.0,1000,2560.0
2026-07-15,779c,國票敦北,066446,100000,0,26000.0,0.0,100000,26000.0
2026-07-15,779c,國票敦北,066736,0,10000,0.0,12500.0,-10000,-12500.0
2026-07-15,779c,國票敦北,067756,80000,0,144400.0,0.0,80000,144400.0
2026-07-15,779c,國票敦北,067953,2000,4000,5120.0,10720.0,-2000,-5600.0
2026-07-15,779c,國票敦北,068225,2000,2000,2830.0,2700.0,0,130.0
2026-07-15,779c,國票敦北,069836,0,1000,0.0,1280.0,-1000,-1280.0
2026-07-15,779c,國票敦北,070291,1000,0,670.0,0.0,1000,670.0
2026-07-15,779c,國票敦北,07312U,5000,0,1350.0,0.0,5000,1350.0
2026-07-15,779c,國票敦北,073142,0,1000,0.0,760.0,-1000,-760.0
2026-07-15,779c,國票敦北,073143,0,2000,0.0,1750.0,-2000,-1750.0
2026-07-15,779c,國票敦北,703431,5000,0,3550.0,0.0,5000,3550.0
2026-07-15,779c,國票敦北,705394,0,1000,0.0,3580.0,-1000,-3580.0
2026-07-15,779c,國票敦北,705610,0,1000,0.0,9450.0,-1000,-9450.0
2026-07-15,779c,國票敦北,706894,1000,0,6900.0,0.0,1000,6900.0
2026-07-15,779c,國票敦北,707381,1000,0,4000.0,0.0,1000,4000.0
2026-07-15,779c,國票敦北,708355,0,1000,0.0,14200.0,-1000,-14200.0
2026-07-15,779c,國票敦北,708574,20000,0,14400.0,0.0,20000,14400.0
2026-07-15,779c,國票敦北,722726,0,1000,0.0,420.0,-1000,-420.0
2026-07-15,779c,國票敦北,72867U,0,20000,0.0,12600.0,-20000,-12600.0
2026-07-15,779c,國票敦北,72875U,0,10000,0.0,5700.0,-10000,-5700.0
2026-07-15,779c,國票敦北,72878U,0,5000,0.0,9200.0,-5000,-9200.0
2026-07-15,8560,新光,03028T,0,20000,0.0,2000.0,-20000,-2000.0
2026-07-15,8560,新光,03032T,1000,52000,70.0,4340.0,-51000,-4270.0
2026-07-15,8560,新光,03046T,1000,0,200.0,0.0,1000,200.0
2026-07-15,8560,新光,03052T,220000,0,39600.0,0.0,220000,39600.0
2026-07-15,8560,新光,030573,1000,0,2450.0,0.0,1000,2450.0
2026-07-15,8560,新光,030592,0,5000,0.0,2050.0,-5000,-2050.0
2026-07-15,8560,新光,030793,2000,0,7400.0,0.0,2000,7400.0
2026-07-15,8560,新光,03122T,10000,0,2000.0,0.0,10000,2000.0
2026-07-15,8560,新光,03159T,27000,0,20250.0,0.0,27000,20250.0
2026-07-15,8560,新光,03271T,0,101000,0.0,102010.0,-101000,-102010.0
2026-07-15,8560,新光,032956,4000,2000,21800.0,9740.0,2000,12060.0
2026-07-15,8560,新光,03306T,0,400000,0.0,564000.0,-400000,-564000.0
2026-07-15,8560,新光,033408,0,1000,0.0,1710.0,-1000,-1710.0
2026-07-15,8560,新光,03343T,0,10000,0.0,9400.0,-10000,-9400.0
2026-07-15,8560,新光,033853,0,87000,0.0,80960.0,-87000,-80960.0
2026-07-15,8560,新光,033946,0,12000,0.0,92850.0,-12000,-92850.0
2026-07-15,8560,新光,033955,1000,0,2020.0,0.0,1000,2020.0
2026-07-15,8560,新光,033969,0,5000,0.0,21750.0,-5000,-21750.0
2026-07-15,8560,新光,03432T,25000,0,30600.0,0.0,25000,30600.0
2026-07-15,8560,新光,03446T,20000,0,29300.0,0.0,20000,29300.0
2026-07-15,8560,新光,03457T,70000,70000,74200.0,72800.0,0,1400.0
2026-07-15,8560,新光,03466T,5000,0,6800.0,0.0,5000,6800.0
2026-07-15,8560,新光,03476T,0,120000,0.0,121200.0,-120000,-121200.0
2026-07-15,8560,新光,035081,0,20000,0.0,13540.0,-20000,-13540.0
2026-07-15,8560,新光,035600,2000,0,4300.0,0.0,2000,4300.0
2026-07-15,8560,新光,03564T,10000,0,2400.0,0.0,10000,2400.0
2026-07-15,8560,新光,035737,0,59000,0.0,10650.0,-59000,-10650.0
2026-07-15,8560,新光,03657T,10000,0,15400.0,0.0,10000,15400.0
2026-07-15,8560,新光,03665T,350000,230000,485500.0,324300.0,120000,161200.0
2026-07-15,8560,新光,036860,0,5000,0.0,1810.0,-5000,-1810.0
2026-07-15,8560,新光,037044,2000,0,16900.0,0.0,2000,16900.0
2026-07-15,8560,新光,037048,1000,0,250.0,0.0,1000,250.0
2026-07-15,8560,新光,03732B,200000,15000,104250.0,7800.0,185000,96450.0
2026-07-15,8560,新光,03735B,1000,2000,590.0,1130.0,-1000,-540.0
2026-07-15,8560,新光,03736B,4000,53000,3260.0,41340.0,-49000,-38080.0
2026-07-15,8560,新光,03747T,10000,0,24600.0,0.0,10000,24600.0
2026-07-15,8560,新光,037649,1000,0,890.0,0.0,1000,890.0
2026-07-15,8560,新光,038526,0,5000,0.0,2100.0,-5000,-2100.0
2026-07-15,8560,新光,039444,30000,0,36000.0,0.0,30000,36000.0
2026-07-15,8560,新光,040420,0,100000,0.0,77000.0,-100000,-77000.0
2026-07-15,8560,新光,040609,5000,0,22450.0,0.0,5000,22450.0
2026-07-15,8560,新光,041059,0,49000,0.0,73500.0,-49000,-73500.0
2026-07-15,8560,新光,041433,4000,0,3920.0,0.0,4000,3920.0
2026-07-15,8560,新光,042662,5000,0,1100.0,0.0,5000,1100.0
2026-07-15,8560,新光,043625,2000,0,1660.0,0.0,2000,1660.0
2026-07-15,8560,新光,044171,0,2000,0.0,8100.0,-2000,-8100.0
2026-07-15,8560,新光,044793,1000,0,3860.0,0.0,1000,3860.0
2026-07-15,8560,新光,044795,0,9000,0.0,34200.0,-9000,-34200.0
2026-07-15,8560,新光,045087,0,10000,0.0,1800.0,-10000,-1800.0
2026-07-15,8560,新光,045458,0,96000,0.0,41280.0,-96000,-41280.0
2026-07-15,8560,新光,046307,150000,1000,73000.0,470.0,149000,72530.0
2026-07-15,8560,新光,046949,0,3000,0.0,11000.0,-3000,-11000.0
2026-07-15,8560,新光,047421,0,2000,0.0,14100.0,-2000,-14100.0
2026-07-15,8560,新光,048797,0,25000,0.0,32750.0,-25000,-32750.0
