probe_time,target_date,status,configured_brokers,successful_queries,failed_queries,brokers_with_data,raw_rows,unique_warrants,buy_volume,sell_volume,net_volume,buy_amount,sell_amount,net_amount,snapshot_hash,stable_count,stable_required,history_days,history_reference_days,history_min_days,coverage_threshold,coverage_enforced,baseline_raw_rows,baseline_unique_warrants,baseline_brokers_with_data,raw_rows_coverage,unique_warrants_coverage,brokers_with_data_coverage,overall_coverage,coverage_pass,is_complete,first_data_time,last_changed_time,complete_time,error_summary
2026-07-24T20:52:54+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,2587,1472,52416000,35275000,17141000,57229470.0,45051190.0,12178280.0,7b04fcac605cdc5f964ae263a6bc8bcca66902929fac782080fd5f007d700a88,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.6906033101975441,0.6811661267931514,1.0,0.6811661267931514,False,False,2026-07-24T18:32:54+08:00,2026-07-24T20:52:54+08:00,,
2026-07-24T21:02:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,2699,1541,55354000,36694000,18660000,59234440.0,46436570.0,12797870.0,8f127ec4adafd966cc81b005b7c3f90c0d6ff5b6b7b01d321d55afb7a83a01ed,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.7205018686599038,0.7130957889865803,1.0,0.7130957889865803,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:02:53+08:00,,
2026-07-24T21:12:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,2829,1623,56288000,38464000,17824000,60218210.0,49622260.0,10595950.0,f79bd607bd670e8d47729fd7c4ba1d2db35dabab5d20ac3ffab5deac95cf324f,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.7552055525894287,0.7510411846367423,1.0,0.7510411846367423,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:12:53+08:00,,
2026-07-24T21:22:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3043,1741,61438000,39909000,21529000,64649000.0,51260010.0,13388990.0,c62d75e1520fda3d65d695eab9f8eb9990d8c05c035b4b831162546fdb11b606,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8123331553657235,0.8056455344747802,1.0,0.8056455344747802,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:22:53+08:00,,
2026-07-24T21:32:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T21:42:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,2,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T21:52:54+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,3,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:02:53+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,4,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:12:54+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,5,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:22:54+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,6,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:33:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,7,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:43:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,8,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T22:53:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,9,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:03:51+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,10,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:13:51+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,11,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:23:51+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,12,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:33:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,13,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:43:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,14,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-24T23:53:52+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3086,1770,61832000,40275000,21557000,65039780.0,51516650.0,13523130.0,f1bd0c8fc33bf708304361ecf145574db6e481b741bf152c9b274039419383d9,15,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8238120662039509,0.8190652475705692,1.0,0.8190652475705692,False,False,2026-07-24T18:32:54+08:00,2026-07-24T21:32:53+08:00,,
2026-07-25T00:03:51+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3129,1801,63543000,40616000,22927000,66541300.0,51898530.0,14642770.0,fb5cd6640ac0f83e4bd831fc63be6203963dd34b854167363f724cb90be6e73a,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8352909770421784,0.8334104581212401,1.0,0.8334104581212401,False,False,2026-07-24T18:32:54+08:00,2026-07-25T00:03:51+08:00,,
2026-07-25T00:13:51+08:00,2026-07-24,COVERAGE_TOO_LOW,38,38,0,38,3224,1864,64671000,41633000,23038000,67521600.0,52985550.0,14536050.0,1586769b03ead761f1f1ce042f3922d2f7445e7a12f9b01bc4ea49900ced3d38,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.8606513614522157,0.8625636279500232,1.0,0.8606513614522157,False,False,2026-07-24T18:32:54+08:00,2026-07-25T00:13:51+08:00,,
2026-07-25T00:23:51+08:00,2026-07-24,DATA_CHANGING,38,38,0,38,3424,1961,69171000,45393000,23778000,74965250.0,57487700.0,17477550.0,3b495b12404a7fe17d2c3c1afa4477b414caeac33065278654072df2d504d871,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9140416444207154,0.9074502545118001,1.0,0.9074502545118001,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:23:51+08:00,,
2026-07-25T00:33:51+08:00,2026-07-24,DATA_CHANGING,38,38,0,38,3510,2007,70449000,47023000,23426000,78141260.0,58990410.0,19150850.0,2f7a354484c91220ac78cf5c7eb3f79737de5852d767d9df3b0a30eb608a5bc6,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9369994660971703,0.928736695974086,1.0,0.928736695974086,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:33:51+08:00,,
2026-07-25T00:43:52+08:00,2026-07-24,DATA_CHANGING,38,38,0,38,3691,2089,73330000,49855000,23475000,82333240.0,63004640.0,19328600.0,8cbf196ddc0dc18841f51a8690e94f82200c15473e23eaf8697119563cf4d807,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9853176721836626,0.966682091624248,1.0,0.966682091624248,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:43:52+08:00,,
2026-07-25T00:53:51+08:00,2026-07-24,DATA_CHANGING,38,38,0,38,3693,2091,73335000,49860000,23475000,82338340.0,63005140.0,19333200.0,7f34cac6268496a0868084f6e08fa02d3de29f7daf7e73511cbe90ceccc27c02,1,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9858515750133475,0.96760758907913,1.0,0.96760758907913,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:53:51+08:00,,
2026-07-25T01:03:51+08:00,2026-07-24,STABLE_WAITING,38,38,0,38,3693,2091,73335000,49860000,23475000,82338340.0,63005140.0,19333200.0,7f34cac6268496a0868084f6e08fa02d3de29f7daf7e73511cbe90ceccc27c02,2,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9858515750133475,0.96760758907913,1.0,0.96760758907913,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:53:51+08:00,,
2026-07-25T01:13:51+08:00,2026-07-24,STABLE_WAITING,38,38,0,38,3693,2091,73335000,49860000,23475000,82338340.0,63005140.0,19333200.0,7f34cac6268496a0868084f6e08fa02d3de29f7daf7e73511cbe90ceccc27c02,3,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9858515750133475,0.96760758907913,1.0,0.96760758907913,True,False,2026-07-24T18:32:54+08:00,2026-07-25T00:53:51+08:00,,
2026-07-25T01:23:52+08:00,2026-07-24,COMPLETE,38,38,0,38,3693,2091,73335000,49860000,23475000,82338340.0,63005140.0,19333200.0,7f34cac6268496a0868084f6e08fa02d3de29f7daf7e73511cbe90ceccc27c02,4,4,7,20,5,0.9,True,3746.0,2161.0,38.0,0.9858515750133475,0.96760758907913,1.0,0.96760758907913,True,True,2026-07-24T18:32:54+08:00,2026-07-25T00:53:51+08:00,2026-07-25T01:23:52+08:00,
2026-07-27T19:54:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,1682,992,39330000,21507000,17823000,32644870.0,21201600.0,11443270.0,abfbfa0e26dc59faeaca6f1bb9804b8651fbd0a32296be45122301cacc35ea87,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.4522113187256352,0.4618249534450652,1.0,0.4522113187256352,False,False,2026-07-27T19:54:00+08:00,2026-07-27T19:54:00+08:00,,
2026-07-27T20:04:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,1804,1060,41579000,22507000,19072000,34548820.0,22279930.0,12268890.0,592fc8631f4dad182821b605390633ccced51b5eacfef7e4f44eeb1e4a7a82f6,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.48501142626697136,0.4934823091247672,1.0,0.48501142626697136,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:04:00+08:00,,
2026-07-27T20:14:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,1861,1098,42478000,23004000,19474000,36773790.0,22798470.0,13975320.0,61ad3dea54c0b1a3504887565b5fa4f9585a1a17b0c32d6aaceed3257bd3913f,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5003360666756285,0.5111731843575419,1.0,0.5003360666756285,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:14:01+08:00,,
2026-07-27T20:24:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,1944,1151,44183000,23918000,20265000,38672620.0,23339760.0,15332860.0,f6d4c50b926172e3daafeeef830865a35f616b87097475908325399faa5ce528,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5226508939373572,0.5358472998137802,1.0,0.5226508939373572,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:24:00+08:00,,
2026-07-27T20:34:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2025,1202,45520000,25486000,20034000,40058810.0,25386890.0,14671920.0,b6aa3f4b1a1cce0436f9832fdcfd590e428159296baa09969c3403652d976919,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5444280145180804,0.5595903165735568,1.0,0.5444280145180804,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:34:00+08:00,,
2026-07-27T20:44:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2083,1235,46659000,26606000,20053000,42008140.0,26419630.0,15588510.0,343af23e6f37c3404a86302ece7172553be878c6c60ff3e6f353740ffa5a3910,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5600215082672402,0.5749534450651769,1.0,0.5600215082672402,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:44:00+08:00,,
2026-07-27T20:54:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2156,1288,47768000,27618000,20150000,43125480.0,28053080.0,15072400.0,985cccb681d33a8882ad1b9f34adfc178e44c1a5ff45923c906036ff40db379f,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5796478021239414,0.5996275605214153,1.0,0.5796478021239414,False,False,2026-07-27T19:54:00+08:00,2026-07-27T20:54:01+08:00,,
2026-07-27T21:04:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2252,1356,48878000,28200000,20678000,45257600.0,28997120.0,16260480.0,99f7401ab6b2484875fecf69b0867f8e5e07411bd994894bbb2ed6f85ad77bba,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6054577228122059,0.6312849162011173,1.0,0.6054577228122059,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:04:01+08:00,,
2026-07-27T21:14:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2418,1450,50243000,31013000,19230000,47255940.0,33155900.0,14100040.0,09322acb1bbb862513bc34f78248a9bff6f5ffdf4021ee11921a7988f64ae495,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6500873773356634,0.6750465549348231,1.0,0.6500873773356634,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:14:00+08:00,,
2026-07-27T21:24:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T21:34:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T21:44:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,3,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T21:54:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,4,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:04:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,5,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:14:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,6,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:24:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,7,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:34:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,8,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:44:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,9,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T22:54:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,10,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:04:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,11,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:14:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,12,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:24:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,13,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:34:00+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,14,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:44:01+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,15,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-27T23:55:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2575,1531,52774000,32364000,20410000,49238440.0,34741270.0,14497170.0,e27515abfb69f17bb1df84bfd783d80c6a135aad78368abdbef3ccddfb487d13,16,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6922973517945961,0.712756052141527,1.0,0.6922973517945961,False,False,2026-07-27T19:54:00+08:00,2026-07-27T21:24:00+08:00,,
2026-07-28T00:05:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2611,1549,53278000,32578000,20700000,49649170.0,34857470.0,14791700.0,df3bf5cfe505fe0595904278990be83bb29d9b16ec82b15a9db31e43b5c28c33,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.7019760720526953,0.7211359404096834,1.0,0.7019760720526953,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:05:04+08:00,,
2026-07-28T00:15:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2734,1614,56647000,33420000,23227000,54682770.0,35700950.0,18981820.0,759d0d72401e72f8470643b164bced57d969ce822f5a0fd47070e44772857adf,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.7350450329345342,0.7513966480446927,1.0,0.7350450329345342,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:15:05+08:00,,
2026-07-28T00:25:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,2905,1678,61682000,34387000,27295000,61799260.0,37215680.0,24583580.0,855bf21cb20fa2ac47e2b3f4a084ce739eeeba07304a42db1a986acc36a3d01a,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.7810189541605055,0.7811918063314711,1.0,0.7810189541605055,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:25:05+08:00,,
2026-07-28T00:35:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3001,1736,62371000,35710000,26661000,62767280.0,38923760.0,23843520.0,311895cd94f9196604b09ed92157240bb82543128157cb744962002b7f6ff2e3,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.80682887484877,0.8081936685288641,1.0,0.80682887484877,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:35:05+08:00,,
2026-07-28T00:45:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3117,1798,64335000,37231000,27104000,63814840.0,42186190.0,21628650.0,7a72d3fb7afb35ca8afb692515d8a98a45abbe62ae53a52db15ed1bfc6840c9a,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8380158623470897,0.8370577281191807,1.0,0.8370577281191807,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:45:05+08:00,,
2026-07-28T00:55:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3117,1798,64335000,37231000,27104000,63814840.0,42186190.0,21628650.0,7a72d3fb7afb35ca8afb692515d8a98a45abbe62ae53a52db15ed1bfc6840c9a,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8380158623470897,0.8370577281191807,1.0,0.8370577281191807,False,False,2026-07-27T19:54:00+08:00,2026-07-28T00:45:05+08:00,,
2026-07-28T01:05:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3163,1823,65592000,37463000,28129000,65003320.0,42608660.0,22394660.0,ff86192adb31647e45cdf7f0d84b4236a2d0baed3646981ef1ca37a16de81e45,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8503831160102164,0.8486964618249534,1.0,0.8486964618249534,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:05:04+08:00,,
2026-07-28T01:15:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3207,1854,66175000,38873000,27302000,65599850.0,44893890.0,20705960.0,a0791781f04ed00fcdb366e89959591659e29b765098d75b192d31b334d810bf,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8622126629923377,0.8631284916201117,1.0,0.8622126629923377,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:15:04+08:00,,
