出表日期,交易日期,權證代號,權證名稱,成交金額,成交數量
"1150529","1150529","049844","世芯中信57購01","0.00","0"
"1150529","1150529","049837","國巨中信5C購05","0.00","0"
"1150529","1150529","049842","慧洋中信5C購01","103210.00","184000"
"1150529","1150529","049840","毅嘉中信5C購01","605310.00","1133000"
"1150529","1150529","049845","緯穎中信56購02","220900.00","173000"
"1150529","1150529","049843","德律中信56購01","0.00","0"
"1150529","1150529","049836","華通中信57購01","0.00","0"
"1150529","1150529","049834","道瓊銀中信66購01","23840.00","34000"
"1150529","1150529","05004U","道瓊指中信56售01","0.00","0"
"1150529","1150529","050072","大量兆豐58購01","0.00","0"
"1150529","1150529","050073","大量兆豐58購02","0.00","0"
"1150529","1150529","050096","聯發科中信5C購05","0.00","0"
"1150529","1150529","05005U","神達中信56售02","0.00","0"
"1150529","1150529","050093","光寶科中信56購01","0.00","0"
"1150529","1150529","050092","台玻中信5C購01","3040.00","1000"
"1150529","1150529","050102","力積電中信57購02","4330.00","1000"
"1150529","1150529","050103","力積電中信5A購04","1149490.00","335000"
"1150529","1150529","050097","全新中信5C購01","21300.00","3000"
"1150529","1150529","050101","同欣電中信59購01","3480.00","1000"
"1150529","1150529","050098","奇鋐中信56購04","0.00","0"
"1150529","1150529","050100","緯創中信56購05","0.00","0"
"1150529","1150529","050105","臺股指中信5B購01","0.00","0"
"1150529","1150529","050104","勤誠中信5C購01","0.00","0"
"1150529","1150529","050253","愛普中信5C購02","9300.00","1000"
"1150529","1150529","050251","晶豪科中信56購02","6100.00","1000"
"1150529","1150529","050249","台積電中信63購01","0.00","0"
"1150529","1150529","050252","大立光中信59購01","0.00","0"
"1150529","1150529","050250","台光電中信56購02","0.00","0"
"1150529","1150529","058093","大立光兆豐63購01","266320.00","66000"
"1150529","1150529","058091","台積電兆豐5B購01","179790.00","111000"
"1150529","1150529","058095","玉晶光兆豐63購01","703450.00","223000"
"1150529","1150529","058097","同欣電兆豐5B購01","50140.00","25000"
"1150529","1150529","058398","友達兆豐5B購02","11040.00","6000"
"1150529","1150529","05840U","華碩中信59售02","10380.00","16000"
"1150529","1150529","05841U","臺股指中信56售08","0.00","0"
"1150529","1150529","05839U","台達電中信59售03","0.00","0"
"1150529","1150529","05838U","T50正2中信63售01","6450.00","43000"
"1150529","1150529","058543","T50反1中信63購02","0.00","0"
"1150529","1150529","058544","元石油中信63購01","0.00","0"
"1150529","1150529","058546","台塑中信59購01","13440.00","21000"
"1150529","1150529","058552","日月光中信59購01","369500.00","70000"
"1150529","1150529","058548","台積電中信63購02","273920.00","221000"
"1150529","1150529","058542","台灣50中信63購01","29000.00","8000"
"1150529","1150529","058553","定穎控中信5C購02","58900.00","56000"
"1150529","1150529","058554","亞翔中信61購01","154830.00","73000"
"1150529","1150529","058555","采鈺中信5A購01","0.00","0"
"1150529","1150529","058556","臺股指中信5C購07","10450.00","2000"
"1150529","1150529","058545","臺指2X中信63購01","29480.00","11000"
"1150529","1150529","058547","華城中信59購01","0.00","0"
"1150529","1150529","058550","陽明中信59購01","0.00","0"
"1150529","1150529","058551","萬海中信59購01","0.00","0"
"1150529","1150529","058549","聯發科中信63購01","0.00","0"
"1150529","1150529","062432","台灣50兆豐62購02","0.00","0"
"1150529","1150529","062612","T50正2中信64購01","66650.00","30000"
"1150529","1150529","06647U","T50正2中信5A售03","0.00","0"
"1150529","1150529","06648U","世芯中信58售02","0.00","0"
"1150529","1150529","066461","台玻兆豐61購01","27100.00","27000"
"1150529","1150529","06649U","臺股指中信59售05","0.00","0"
"1150529","1150529","066618","光寶科兆豐65購01","1896590.00","748000"
"1150529","1150529","066617","川湖兆豐61購02","179980.00","184000"
"1150529","1150529","066840","力積電兆豐61購02","665840.00","365000"
"1150529","1150529","06685U","鴻海中信5A售02","24240.00","40000"
"1150529","1150529","066922","中磊兆豐65購01","656990.00","514000"
"1150529","1150529","06686U","臺股指中信59售06","0.00","0"
"1150529","1150529","07637U","智邦中信5C售08","0.00","0"
"1150529","1150529","07672U","聯發科中信5C售03","0.00","0"
"1150529","1150529","07671U","台達電中信5C售06","0.00","0"
"1150529","1150529","07636U","台積電中信5C售02","0.00","0"
"1150529","1150529","07733U","台積電中信5C售05","0.00","0"
"1150529","1150529","07736U","台新金中信56售04","0.00","0"
"1150529","1150529","07735U","國泰金中信56售03","0.00","0"
"1150529","1150529","07692U","旺宏中信5A售04","0.00","0"
"1150529","1150529","07732U","華通中信56售02","0.00","0"
"1150529","1150529","07711U","臺股指中信5C售03","0.00","0"
"1150529","1150529","07712U","臺股指中信5C售04","0.00","0"
"1150529","1150529","07737U","臺股指中信5C售05","290.00","1000"
"1150529","1150529","07734U","漢唐中信56售04","0.00","0"
"1150529","1150529","07772U","欣興中信5A售02","0.00","0"
"1150529","1150529","07798U","力積電中信5A售03","0.00","0"
"1150529","1150529","07796U","力積電中信56售09","0.00","0"
"1150529","1150529","07797U","力積電中信56售10","0.00","0"
"1150529","1150529","078644","T50反1中信5A購01","0.00","0"
"1150529","1150529","07827U","道瓊銀中信5A售01","4650.00","5000"
"1150529","1150529","07814U","臺股指中信5B售02","1570.00","12000"
"1150529","1150529","07815U","臺股指中信5B售03","0.00","0"
"1150529","1150529","07840U","創意中信59售04","0.00","0"
"1150529","1150529","07879U","群創中信57售03","0.00","0"
"1150529","1150529","07880U","群創中信57售04","100.00","10000"
"1150529","1150529","07877U","道瓊銀中信5B售02","770.00","1000"
"1150529","1150529","07878U","玉晶光中信57售01","0.00","0"
"1150529","1150529","079827","T50反1中信5B購01","0.00","0"
"1150529","1150529","07992U","台積電中信61售03","0.00","0"
"1150529","1150529","07977U","聯電中信57售02","0.00","0"
"1150529","1150529","07991U","聯電中信57售04","0.00","0"
"1150529","1150529","080121","T50反1中信5B購02","0.00","0"
"1150529","1150529","042629","力成兆豐57購01","14700.00","2000"
"1150529","1150529","042628","力成兆豐56購01","197200.00","29000"
"1150529","1150529","042622","光寶科兆豐5B購01","219880.00","132000"
"1150529","1150529","042854","材料兆豐56購01","0.00","0"
"1150529","1150529","042857","鴻海中信5B購01","76240.00","312000"
"1150529","1150529","042848","川湖兆豐56購01","0.00","0"
"1150529","1150529","042862","智邦中信59購01","0.00","0"
"1150529","1150529","042863","日月光中信57購01","169000.00","10000"
"1150529","1150529","042874","亞翔中信5B購01","17400.00","4000"
"1150529","1150529","042858","國巨中信5B購01","0.00","0"
"1150529","1150529","043114","京元電中信5B購01","116550.00","100000"
"1150529","1150529","043117","京鼎中信58購01","109790.00","782000"
"1150529","1150529","043118","AES中信5A購01","0.00","0"
"1150529","1150529","043113","華城中信57購01","6600.00","40000"
"1150529","1150529","043182","晶豪科中信56購01","0.00","0"
"1150529","1150529","043261","力積電兆豐57購01","0.00","0"
"1150529","1150529","043259","旭隼兆豐5B購01","0.00","0"
"1150529","1150529","043181","台光電中信57購01","0.00","0"
"1150529","1150529","043185","京鼎中信58購02","0.00","0"
"1150529","1150529","043180","光寶科中信59購01","0.00","0"
"1150529","1150529","043184","欣興中信5A購01","0.00","0"
"1150529","1150529","043401","神達中信5B購02","2200.00","20000"
"1150529","1150529","043396","T50反1中信5B購03","0.00","0"
"1150529","1150529","043450","中興電兆豐5B購01","196870.00","193000"
"1150529","1150529","043402","精成科中信57購01","0.00","0"
"1150529","1150529","043611","日月光兆豐56購02","0.00","0"
"1150529","1150529","043612","日月光兆豐57購01","0.00","0"
"1150529","1150529","043624","貿聯中信59購01","0.00","0"
"1150529","1150529","043622","偉訓中信57購01","0.00","0"
"1150529","1150529","053811","亞力兆豐59購01","227310.00","433000"
"1150529","1150529","054048","中興電兆豐61購01","697420.00","842000"
"1150529","1150529","05408U","臻鼎中信56售01","0.00","0"
"1150529","1150529","05406U","滬深2X中信56售01","0.00","0"
"1150529","1150529","057431","光寶科兆豐63購01","0.00","0"
"1150529","1150529","057436","友達兆豐5B購01","0.00","0"
"1150529","1150529","057437","日月光兆豐5B購01","0.00","0"
"1150529","1150529","057734","川湖兆豐5B購01","0.00","0"
"1150529","1150529","057931","士電兆豐5B購01","960.00","2000"
"1150529","1150529","057934","台光電兆豐5B購01","0.00","0"
"1150529","1150529","033961","大立光統一56購02","59600.00","30000"
"1150529","1150529","033978","世紀鋼統一58購01","100.00","10000"
"1150529","1150529","033976","台虹統一5C購01","126140.00","29000"
"1150529","1150529","034322","毅嘉第一56購01","495770.00","161000"
"1150529","1150529","035092","AES統一59購03","0.00","0"
"1150529","1150529","035048","上銀統一57購04","0.00","0"
"1150529","1150529","035057","台光電統一59購02","11500.00","1000"
"1150529","1150529","035081","世芯統一5B購03","222870.00","315000"
"1150529","1150529","035047","中砂統一59購02","0.00","0"
"1150529","1150529","035046","中興電統一59購01","107500.00","336000"
"1150529","1150529","035094","台虹統一58購01","0.00","0"
"1150529","1150529","035050","台達電統一57購08","0.00","0"
"1150529","1150529","035051","台達電統一59購01","108500.00","10000"
"1150529","1150529","035049","光寶科統一57購04","0.00","0"
"1150529","1150529","035090","帆宣統一57購01","0.00","0"
"1150529","1150529","035091","帆宣統一57購02","0.00","0"
"1150529","1150529","035065","志聖統一59購01","0.00","0"
"1150529","1150529","035343","志聖統一59購02","0.00","0"
"1150529","1150529","035344","志聖統一5B購01","0.00","0"
"1150529","1150529","035342","志聖統一58購01","0.00","0"
"1150529","1150529","035359","TPK統一5C購01","0.00","0"
"1150529","1150529","035380","AES統一59購04","0.00","0"
"1150529","1150529","035495","佳必琪第一56購01","0.00","0"
"1150529","1150529","035368","上品統一5C購01","1000.00","4000"
"1150529","1150529","035361","日月光統一59購01","0.00","0"
"1150529","1150529","035376","帆宣統一57購03","0.00","0"
"1150529","1150529","035370","立積統一59購02","0.00","0"
"1150529","1150529","035384","台虹統一58購02","46400.00","10000"
"1150529","1150529","035385","台虹統一58購03","0.00","0"
"1150529","1150529","035386","台虹統一59購02","0.00","0"
"1150529","1150529","035465","台虹統一59購03","0.00","0"
"1150529","1150529","035383","台虹統一57購02","0.00","0"
"1150529","1150529","035754","玉晶光統一59購03","14200.00","17000"
"1150529","1150529","035742","光寶科統一5C購01","41080.00","37000"
"1150529","1150529","035738","中砂統一5B購03","0.00","0"
"1150529","1150529","035757","上品統一59購01","0.00","0"
"1150529","1150529","035737","士電統一59購02","18730.00","53000"
"1150529","1150529","035739","川湖統一58購05","9380.00","5000"
"1150529","1150529","035740","川湖統一59購01","24420.00","18000"
"1150529","1150529","035741","川湖統一5C購01","346900.00","235000"
"1150529","1150529","035766","AES統一5B購01","0.00","0"
"1150529","1150529","035750","八方統一57購02","0.00","0"
"1150529","1150529","03602U","台積電統一56售07","0.00","0"
"1150529","1150529","045190","乙盛統一5C購02","38200.00","33000"
"1150529","1150529","045285","台積電統一57購08","0.00","0"
"1150529","1150529","04523U","台積電統一59售02","0.00","0"
"1150529","1150529","045587","台積電統一57購09","81000.00","3000"
"1150529","1150529","046169","世芯統一58購01","103000.00","100000"
"1150529","1150529","046720","台積電統一58購01","31050.00","7000"
"1150529","1150529","050527","立積統一57購01","0.00","0"
"1150529","1150529","050528","立積統一59購01","0.00","0"
"1150529","1150529","054367","大立光統一5A購01","64600.00","51000"
"1150529","1150529","054478","大立光統一65購01","171210.00","131000"
"1150529","1150529","054446","士電統一5B購01","561230.00","1162000"
"1150529","1150529","054447","士電統一63購01","71190.00","139000"
"1150529","1150529","054492","上品統一64購01","28620.00","53000"
"1150529","1150529","054466","大同統一61購02","19000.00","100000"
"1150529","1150529","054465","大同統一5C購01","0.00","0"
"1150529","1150529","054452","大亞統一63購02","231870.00","877000"
"1150529","1150529","054495","力成統一5B購01","1820.00","1000"
"1150529","1150529","054489","日月光統一71購02","310700.00","176000"
"1150529","1150529","054448","中興電統一5C購01","50640.00","155000"
"1150529","1150529","054449","中興電統一64購01","41240.00","100000"
"1150529","1150529","054467","友達統一5C購01","776840.00","448000"
"1150529","1150529","054493","全訊統一61購01","2800.00","10000"
"1150529","1150529","054494","帆宣統一5C購03","2150.00","1000"
"1150529","1150529","054460","台積電統一61購06","9080.00","5000"
"1150529","1150529","054488","台勝科統一61購02","0.00","0"
"1150529","1150529","054458","台達電統一61購04","1387720.00","391000"
"1150529","1150529","054554","光寶科統一61購02","145050.00","126000"
"1150529","1150529","054555","一詮統一71購01","139440.00","69000"
"1150529","1150529","054553","大亞統一61購01","43770.00","115000"
"1150529","1150529","054552","士電統一61購03","0.00","0"
"1150529","1150529","054703","川湖統一61購02","2480.00","2000"
"1150529","1150529","054707","仁寶統一61購01","13320.00","16000"
"1150529","1150529","054702","台化統一61購01","2550.00","3000"
"1150529","1150529","058607","台化統一73購01","18560.00","29000"
"1150529","1150529","058602","元石油統一63購01","96370.00","61000"
"1150529","1150529","058603","SGBR2X統一67購01","13080.00","6000"
"1150529","1150529","058604","SGBR2X統一73購01","40550.00","20000"
"1150529","1150529","058640","AES統一63購03","147310.00","192000"
"1150529","1150529","058636","GIS統一62購01","200110.00","192000"
"1150529","1150529","058637","GIS統一63購01","46980.00","41000"
"1150529","1150529","058613","光寶科統一63購02","14600.00","10000"
"1150529","1150529","058605","台塑統一73購01","0.00","0"
"1150529","1150529","058638","台塑化統一63購01","0.00","0"
"1150529","1150529","058615","台積電統一63購04","586050.00","493000"
"1150529","1150529","058616","台積電統一63購05","107910.00","111000"
"1150529","1150529","058612","永光統一63購01","73800.00","40000"
"1150529","1150529","058617","台積電統一73購02","0.00","0"
"1150529","1150529","058831","台塑統一63購01","191520.00","260000"
"1150529","1150529","058830","SGBR2X統一73購02","159260.00","143000"
"1150529","1150529","058860","GIS統一63購02","1511840.00","1501000"
"1150529","1150529","058861","GIS統一73購01","180170.00","136000"
"1150529","1150529","058862","GIS統一73購02","137960.00","149000"
"1150529","1150529","058834","川湖統一62購02","18400.00","10000"
"1150529","1150529","058836","川湖統一73購01","620040.00","232000"
"1150529","1150529","058851","文曄統一62購03","3220.00","2000"
"1150529","1150529","058853","文曄統一63購01","134000.00","100000"
"1150529","1150529","058833","台化統一63購01","116600.00","120000"
"1150529","1150529","058865","台塑化統一73購01","38500.00","70000"
"1150529","1150529","058864","台塑化統一63購02","0.00","0"
"1150529","1150529","058863","台塑化統一61購01","0.00","0"
"1150529","1150529","058840","台積電統一6A購01","158850.00","117000"
"1150529","1150529","058837","光寶科統一63購03","0.00","0"
"1150529","1150529","058871","兆聯統一73購01","30300.00","30000"
"1150529","1150529","059042","台積電統一63購07","306810.00","243000"
"1150529","1150529","059070","台塑化統一63購03","0.00","0"
"1150529","1150529","059036","台塑統一63購02","0.00","0"
"1150529","1150529","059068","世芯統一63購02","0.00","0"
"1150529","1150529","059052","文曄統一63購02","0.00","0"
"1150529","1150529","059047","元大金統一63購01","4110.00","3000"
"1150529","1150529","059215","元石油統一63購02","0.00","0"
"1150529","1150529","059216","元石油統一63購03","0.00","0"
"1150529","1150529","059217","元石油統一67購01","560.00","1000"
"1150529","1150529","059214","元石油統一62購01","0.00","0"
"1150529","1150529","059218","SGBR2X統一63購01","0.00","0"
"1150529","1150529","059219","SGBR2X統一63購02","0.00","0"
"1150529","1150529","059213","台灣50統一63購01","0.00","0"
"1150529","1150529","062914","台積電統一74購01","43610.00","47000"
"1150529","1150529","062913","台積電統一64購03","7450.00","5000"
"1150529","1150529","062904","台聚統一64購03","0.00","0"
"1150529","1150529","062905","台聚統一64購04","6720.00","21000"
"1150529","1150529","062911","台達電統一65購02","40510.00","22000"
"1150529","1150529","062912","台達電統一68購01","6390.00","3000"
"1150529","1150529","062919","仲琦統一63購01","296450.00","655000"
"1150529","1150529","062921","立隆電統一63購01","429370.00","82000"
"1150529","1150529","062927","力成統一62購01","0.00","0"
"1150529","1150529","062910","中碳統一64購01","1060.00","2000"
"1150529","1150529","06299U","光寶科統一56售03","0.00","0"
"1150529","1150529","062929","台虹統一74購01","108350.00","136000"
"1150529","1150529","063212","中砂統一68購01","120910.00","86000"
"1150529","1150529","063220","TPK統一64購01","382270.00","290000"
"1150529","1150529","063221","TPK統一74購01","383310.00","319000"
"1150529","1150529","063211","T50正2統一64購01","2900.00","2000"
"1150529","1150529","063280","大立光統一5C購01","3880.00","2000"
"1150529","1150529","063283","世芯統一58購02","0.00","0"
"1150529","1150529","063284","世芯統一5C購01","1820.00","2000"
"1150529","1150529","063446","台達電統一66購01","606510.00","504000"
"1150529","1150529","081479","中砂統一5B購01","0.00","0"
"1150529","1150529","081612","中砂統一5B購02","0.00","0"
"1150529","1150529","081478","中興電統一56購01","0.00","0"
"1150529","1150529","081485","大同統一5B購01","9600.00","80000"
"1150529","1150529","082092","志聖統一57購01","0.00","0"
"1150529","1150529","082770","全新統一56購01","0.00","0"
"1150529","1150529","082620","台積電統一5C購04","33980.00","8000"
"1150529","1150529","082511","友訊統一56購01","0.00","0"
"1150529","1150529","082622","友訊統一56購02","0.00","0"
"1150529","1150529","082932","台光電統一56購01","0.00","0"
"1150529","1150529","083032","聯發科第一56購01","0.00","0"
"1150529","1150529","082890","緯穎第一56購01","0.00","0"
"1150529","1150529","083079","一詮統一56購02","0.00","0"
"1150529","1150529","082929","台積電統一58購03","0.00","0"
"1150529","1150529","083174","台達電統一56購01","0.00","0"
"1150529","1150529","083183","正崴統一56購01","0.00","0"
"1150529","1150529","083334","正崴統一56購02","0.00","0"
"1150529","1150529","083199","大銀統一56購01","0.00","0"
"1150529","1150529","083200","大銀統一59購01","0.00","0"
"1150529","1150529","083182","台光電統一56購02","0.00","0"
"1150529","1150529","083336","友達統一56購01","288060.00","103000"
"1150529","1150529","083197","日月光統一56購01","0.00","0"
"1150529","1150529","083348","日月光統一56購02","0.00","0"
"1150529","1150529","083202","天虹統一57購01","0.00","0"
"1150529","1150529","083201","中租統一56購01","0.00","0"
"1150529","1150529","083626","台光電統一56購03","0.00","0"
"1150529","1150529","083627","台光電統一5C購01","0.00","0"
"1150529","1150529","083503","大亞統一57購01","15100.00","97000"
"1150529","1150529","083556","聯發科第一56購02","0.00","0"
"1150529","1150529","083514","ITH統一56購02","0.00","0"
"1150529","1150529","083632","玉晶光統一56購03","0.00","0"
"1150529","1150529","083624","台玻統一56購01","0.00","0"
"1150529","1150529","083506","全新統一56購02","0.00","0"
"1150529","1150529","083629","志聖統一56購01","0.00","0"
"1150529","1150529","083516","百和統一56購01","0.00","0"
"1150529","1150529","083809","台玻統一56購02","0.00","0"
"1150529","1150529","084014","台積電統一56購06","0.00","0"
"1150529","1150529","083856","聯發科第一56購03","0.00","0"
"1150529","1150529","083814","台光電統一56購04","0.00","0"
"1150529","1150529","083815","台光電統一56購05","0.00","0"
"1150529","1150529","083816","台光電統一56購06","0.00","0"
"1150529","1150529","083828","世芯統一56購03","142760.00","102000"
"1150529","1150529","084026","世紀鋼統一56購01","0.00","0"
"1150529","1150529","083830","中磊統一56購01","0.00","0"
"1150529","1150529","084244","天虹統一56購01","0.00","0"
"1150529","1150529","084245","世紀鋼統一56購02","0.00","0"
"1150529","1150529","040369","台積電統一56購02","4700.00","2000"
"1150529","1150529","040370","台積電統一56購03","0.00","0"
"1150529","1150529","040578","台積電統一56購04","0.00","0"
"1150529","1150529","040613","正崴統一6A購01","60000.00","200000"
"1150529","1150529","040633","帆宣統一6A購01","21200.00","10000"
"1150529","1150529","040650","天虹統一6A購01","1560.00","2000"
"1150529","1150529","040609","川湖統一6A購01","1324450.00","707000"
"1150529","1150529","040631","jpp統一6A購01","62810.00","52000"
"1150529","1150529","040615","一詮統一6A購01","411900.00","171000"
"1150529","1150529","040642","力積電統一58購02","0.00","0"
"1150529","1150529","040643","力積電統一58購03","179100.00","28000"
"1150529","1150529","040644","力積電統一59購02","0.00","0"
"1150529","1150529","040645","力積電統一5A購01","453640.00","96000"
"1150529","1150529","040646","力積電統一5C購02","1262650.00","257000"
"1150529","1150529","040647","力積電統一6A購01","472580.00","162000"
"1150529","1150529","040648","力積電統一6A購02","140710.00","48000"
"1150529","1150529","040649","力積電統一6A購03","140240.00","41000"
"1150529","1150529","040608","川湖統一58購06","3960.00","4000"
"1150529","1150529","040793","至上統一5A購01","8490.00","6000"
"1150529","1150529","040651","台虹統一6A購02","17030.00","7000"
"1150529","1150529","041126","台積電統一57購01","0.00","0"
"1150529","1150529","040971","宇隆統一6A購01","213850.00","189000"
"1150529","1150529","040970","川湖統一58購07","790440.00","922000"
"1150529","1150529","040969","大成鋼統一5C購01","27570.00","78000"
"1150529","1150529","040972","仁寶統一5C購02","70570.00","101000"
"1150529","1150529","040981","世芯統一5A購01","470130.00","468000"
"1150529","1150529","040976","世芯統一57購04","14560.00","14000"
"1150529","1150529","041433","可成統一5C購01","0.00","0"
"1150529","1150529","041436","可寧衛統一5C購01","0.00","0"
"1150529","1150529","041437","可寧衛統一5C購02","76500.00","170000"
"1150529","1150529","041209","至上統一5C購01","1740.00","2000"
"1150529","1150529","041435","至上統一5C購02","123800.00","122000"
"1150529","1150529","041609","禾伸堂統一5C購01","0.00","0"
"1150529","1150529","041610","禾伸堂統一5C購02","0.00","0"
"1150529","1150529","041612","台勝科統一5C購01","0.00","0"
"1150529","1150529","048451","台虹統一6C購01","217960.00","191000"
"1150529","1150529","048510","士電統一58購01","0.00","0"
"1150529","1150529","052643","川湖統一5C購02","1760.00","1000"
"1150529","1150529","052670","大量統一64購01","0.00","0"
"1150529","1150529","052667","大量統一5B購01","27400.00","4000"
"1150529","1150529","052668","大量統一61購01","0.00","0"
"1150529","1150529","052669","大量統一61購02","0.00","0"
"1150529","1150529","052671","大量統一71購01","0.00","0"
"1150529","1150529","052672","大量統一71購02","24770.00","7000"
"1150529","1150529","052640","台化統一5B購01","20100.00","10000"
"1150529","1150529","052652","台光電統一5B購02","0.00","0"
"1150529","1150529","052676","世芯統一5C購02","71800.00","80000"
"1150529","1150529","052677","日月光統一64購01","258560.00","95000"
"1150529","1150529","052666","日電貿統一61購02","2820.00","1000"
"1150529","1150529","052641","中砂統一61購02","49530.00","22000"
"1150529","1150529","052642","中砂統一61購03","0.00","0"
"1150529","1150529","052660","文曄統一5B購02","0.00","0"
"1150529","1150529","052674","台勝科統一5B購01","5100.00","1000"
"1150529","1150529","052655","全新統一5C購01","100810.00","25000"
"1150529","1150529","052688","同欣電統一61購01","119250.00","45000"
"1150529","1150529","052697","至上統一5C購04","3200.00","5000"
"1150529","1150529","052694","台虹統一61購01","0.00","0"
"1150529","1150529","052695","台虹統一61購02","17000.00","10000"
"1150529","1150529","052684","今國光統一61購01","31920.00","32000"
"1150529","1150529","052685","今國光統一61購02","648810.00","673000"
"1150529","1150529","052686","今國光統一71購02","104840.00","96000"
"1150529","1150529","052678","大銀統一64購01","3480.00","1000"
"1150529","1150529","052687","力成統一64購01","166690.00","97000"
"1150529","1150529","052804","力成統一61購01","2100.00","1000"
"1150529","1150529","052805","力成統一61購02","307570.00","194000"
"1150529","1150529","052806","力成統一71購02","119550.00","97000"
"1150529","1150529","052797","大量統一61購03","154550.00","27000"
"1150529","1150529","052813","可寧衛統一61購01","11900.00","119000"
"1150529","1150529","052814","可寧衛統一61購02","1110.00","11000"
"1150529","1150529","052815","可寧衛統一71購01","0.00","0"
"1150529","1150529","052816","可寧衛統一71購02","0.00","0"
"1150529","1150529","052817","可寧衛統一71購03","0.00","0"
"1150529","1150529","052783","台積電統一61購04","1154140.00","661000"
"1150529","1150529","052775","永光統一61購01","0.00","0"
"1150529","1150529","052786","台積電統一71購06","204870.00","236000"
"1150529","1150529","052811","至上統一71購01","585650.00","907000"
"1150529","1150529","056871","宇瞻統一72購05","3800.00","2000"
"1150529","1150529","056870","宇瞻統一64購01","0.00","0"
"1150529","1150529","056848","台積電統一72購02","39690.00","21000"
"1150529","1150529","056862","台勝科統一72購01","0.00","0"
"1150529","1150529","056845","台化統一62購02","14100.00","19000"
"1150529","1150529","056865","日月光統一61購03","99410.00","32000"
"1150529","1150529","056863","世芯統一72購02","125000.00","52000"
"1150529","1150529","056869","天虹統一72購01","0.00","0"
"1150529","1150529","056858","大量統一72購01","162210.00","52000"
"1150529","1150529","056859","大量統一72購02","3960.00","1000"
"1150529","1150529","056847","上銀統一72購03","61540.00","38000"
"1150529","1150529","056867","乙盛統一61購01","112850.00","69000"
"1150529","1150529","056868","乙盛統一72購02","336600.00","331000"
"1150529","1150529","057011","天虹統一72購02","11000.00","10000"
"1150529","1150529","057009","日月光統一72購01","7930.00","5000"
"1150529","1150529","057180","日月光統一72購02","3640.00","2000"
"1150529","1150529","057178","日月光統一62購02","51280.00","27000"
"1150529","1150529","057179","日月光統一62購03","0.00","0"
"1150529","1150529","057149","台化統一62購03","237850.00","313000"
"1150529","1150529","057167","台光電統一63購01","430740.00","159000"
"1150529","1150529","057173","文曄統一61購01","0.00","0"
"1150529","1150529","057169","友達統一62購01","1116500.00","1011000"
"1150529","1150529","057177","台勝科統一72購02","0.00","0"
"1150529","1150529","057153","台達電統一62購02","739210.00","437000"
"1150529","1150529","057158","台積電統一68購03","592860.00","436000"
"1150529","1150529","057151","永光統一61購03","2280.00","1000"
"1150529","1150529","057175","玉晶光統一62購01","10280.00","9000"
"1150529","1150529","057157","台積電統一64購02","120540.00","111000"
"1150529","1150529","057184","同欣電統一62購02","71340.00","53000"
"1150529","1150529","057152","光寶科統一65購01","1250.00","1000"
"1150529","1150529","061318","川湖統一56購01","0.00","0"
"1150529","1150529","061424","TPK統一61購01","12800.00","5000"
"1150529","1150529","061419","元石油統一62購02","0.00","0"
"1150529","1150529","061423","文曄統一62購04","123630.00","130000"
"1150529","1150529","061420","台聚統一61購01","3120.00","13000"
"1150529","1150529","061430","台塑化統一63購04","98500.00","200000"
"1150529","1150529","061609","至上統一66購01","148480.00","228000"
"1150529","1150529","064689","台玻統一64購04","3102540.00","5155000"
"1150529","1150529","064690","台玻統一64購05","1271170.00","2241000"
"1150529","1150529","064640","玉晶光統一56購01","0.00","0"
"1150529","1150529","068813","帆宣統一75購01","75480.00","69000"
"1150529","1150529","068800","立隆電統一63購03","12260.00","7000"
"1150529","1150529","068801","立隆電統一64購04","0.00","0"
"1150529","1150529","068802","立隆電統一69購02","34240.00","25000"
"1150529","1150529","068846","立積統一62購01","0.00","0"
"1150529","1150529","068847","立積統一62購02","0.00","0"
"1150529","1150529","068845","立積統一58購01","0.00","0"
"1150529","1150529","068804","文曄統一64購01","50220.00","67000"
"1150529","1150529","068805","文曄統一65購01","32000.00","50000"
"1150529","1150529","068816","AES統一67購01","13860.00","21000"
"1150529","1150529","068811","jpp統一69購01","0.00","0"
"1150529","1150529","069175","大立光統一56購01","0.00","0"
"1150529","1150529","069208","立積統一58購02","0.00","0"
"1150529","1150529","069207","立積統一56購01","0.00","0"
"1150529","1150529","069165","台積電統一62購04","0.00","0"
"1150529","1150529","069164","台積電統一5C購02","0.00","0"
"1150529","1150529","030088","玉晶光統一59購01","176140.00","147000"
"1150529","1150529","030082","台玻統一56購04","0.00","0"
"1150529","1150529","030076","台塑統一56購01","0.00","0"
"1150529","1150529","030084","台達電統一56購05","38400.00","2000"
"1150529","1150529","030083","光寶科統一56購01","32870.00","10000"
"1150529","1150529","030086","全新統一56購05","4800.00","1000"
"1150529","1150529","030080","台化統一56購01","0.00","0"
"1150529","1150529","030243","台化統一62購01","248810.00","183000"
"1150529","1150529","030242","台化統一5A購01","128700.00","81000"
"1150529","1150529","030248","TPK統一58購01","0.00","0"
"1150529","1150529","030251","AES統一5C購01","64800.00","230000"
"1150529","1150529","030250","同欣電統一5B購01","0.00","0"
"1150529","1150529","030246","宇隆統一5A購01","33020.00","17000"
"1150529","1150529","030244","台玻統一58購01","0.00","0"
"1150529","1150529","030245","台玻統一5A購01","51540.00","13000"
"1150529","1150529","030562","台玻統一58購02","0.00","0"
"1150529","1150529","030561","台玻統一57購03","45000.00","5000"
"1150529","1150529","030548","台泥統一57購01","440.00","7000"
