出表日期,交易日期,權證代號,權證名稱,成交金額,成交數量
"1150529","1150529","739373","生合統一5C購01","0.00","0"
"1150529","1150529","739374","合晶統一59購01","0.00","0"
"1150529","1150529","739375","合晶統一5C購01","0.00","0"
"1150529","1150529","739376","均豪統一5B購01","0.00","0"
"1150529","1150529","739377","宜鼎統一57購01","0.00","0"
"1150529","1150529","739378","宜鼎統一5C購01","0.00","0"
"1150529","1150529","739379","宜鼎統一5C購02","0.00","0"
"1150529","1150529","739380","欣銓統一64購01","0.00","0"
"1150529","1150529","739381","信驊統一5C購01","13400.00","1000"
"1150529","1150529","739382","威剛統一5C購02","0.00","0"
"1150529","1150529","739383","威剛統一64購01","0.00","0"
"1150529","1150529","739384","鈊象統一5C購01","42600.00","203000"
"1150529","1150529","739385","萬泰科統一64購01","0.00","0"
"1150529","1150529","739386","群翊統一5C購02","7480.00","7000"
"1150529","1150529","739387","精材統一5C購01","29970.00","26000"
"1150529","1150529","739388","德微統一5C購01","30600.00","10000"
"1150529","1150529","739517","合晶統一56購02","0.00","0"
"1150529","1150529","739518","合晶統一57購01","6350.00","1000"
"1150529","1150529","739519","系微統一5C購02","0.00","0"
"1150529","1150529","739520","旺矽統一5B購01","121250.00","15000"
"1150529","1150529","739521","茂迪統一59購01","11510.00","11000"
"1150529","1150529","739522","廣運統一5C購01","0.00","0"
"1150529","1150529","739523","擎亞統一5C購01","0.00","0"
"1150529","1150529","739524","環球晶統一56購03","286320.00","80000"
"1150529","1150529","739389","優群統一59購01","9700.00","30000"
"1150529","1150529","739390","千附精凱基56購01","0.00","0"
"1150529","1150529","739398","廣明凱基57購01","0.00","0"
"1150529","1150529","739399","德微凱基57購01","0.00","0"
"1150529","1150529","739419","永信建國票59購01","0.00","0"
"1150529","1150529","739424","威剛國票57購01","0.00","0"
"1150529","1150529","739425","泰茂國票5A購01","430.00","7000"
"1150529","1150529","739433","威剛兆豐59購01","0.00","0"
"1150529","1150529","739436","環球晶富邦57購01","0.00","0"
"1150529","1150529","739437","雙鴻富邦56購01","0.00","0"
"1150529","1150529","739440","中光電統一57購06","0.00","0"
"1150529","1150529","739441","中光電統一5B購02","0.00","0"
"1150529","1150529","739442","中美晶統一5C購01","18990.00","27000"
"1150529","1150529","739443","永信建統一5C購02","0.00","0"
"1150529","1150529","739444","合晶統一59購02","13600.00","2000"
"1150529","1150529","739806","合晶永豐58購01","0.00","0"
"1150529","1150529","739814","中光電元富56購01","0.00","0"
"1150529","1150529","739825","雙鴻元富59購01","8050.00","8000"
"1150529","1150529","739826","世界群益59購01","0.00","0"
"1150529","1150529","739829","佳邦群益57購01","130400.00","75000"
"1150529","1150529","739831","威剛群益56購01","0.00","0"
"1150529","1150529","739581","均華兆豐59購01","420160.00","89000"
"1150529","1150529","739593","廣明凱基57購02","0.00","0"
"1150529","1150529","739595","威剛第一57購01","0.00","0"
"1150529","1150529","739596","精測第一56購01","0.00","0"
"1150529","1150529","739597","IET國票57購01","0.00","0"
"1150529","1150529","739598","中美晶國票59購02","401420.00","236000"
"1150529","1150529","739600","元債20國票56購01","0.00","0"
"1150529","1150529","739620","系微元大57購01","0.00","0"
"1150529","1150529","739621","良維元大57購03","0.00","0"
"1150529","1150529","739634","中光電富邦59購02","0.00","0"
"1150529","1150529","735028","新應材元富63購01","0.00","0"
"1150529","1150529","735029","新應材元富64購01","0.00","0"
"1150529","1150529","735030","雍智元富56購01","0.00","0"
"1150529","1150529","735035","新應材永豐56購01","93860.00","19000"
"1150529","1150529","735086","璟德元富56購01","0.00","0"
"1150529","1150529","735090","信立永豐56購01","0.00","0"
"1150529","1150529","735122","新應材凱基57購01","0.00","0"
"1150529","1150529","728963","雍智統一57購01","134440.00","34000"
"1150529","1150529","728966","瀧澤科統一57購01","33320.00","1109000"
"1150529","1150529","728967","驊訊統一61購01","9350.00","51000"
"1150529","1150529","729028","力致統一57購01","0.00","0"
"1150529","1150529","72400U","博智群益5A售02","0.00","0"
"1150529","1150529","700329","弘塑凱基56購03","0.00","0"
"1150529","1150529","700330","旺矽凱基5A購01","0.00","0"
"1150529","1150529","700342","大世科統一6A購02","0.00","0"
"1150529","1150529","700343","中光電統一6A購02","0.00","0"
"1150529","1150529","700344","尼克森統一5A購01","0.00","0"
"1150529","1150529","700345","立碁統一6A購01","11600.00","20000"
"1150529","1150529","700346","良維統一6A購01","48130.00","23000"
"1150529","1150529","700347","尚凡*統一5A購01","18000.00","100000"
"1150529","1150529","700348","昱展統一6A購02","0.00","0"
"1150529","1150529","700349","茂達統一56購03","0.00","0"
"1150529","1150529","700481","宜鼎元大58購02","0.00","0"
"1150529","1150529","700482","昇達科元大59購02","0.00","0"
"1150529","1150529","700484","原相元大56購01","0.00","0"
"1150529","1150529","700563","神盾群益56購02","2010.00","1000"
"1150529","1150529","700564","華星光群益56購02","0.00","0"
"1150529","1150529","700566","營邦群益56購01","0.00","0"
"1150529","1150529","700569","台燿元大57購03","0.00","0"
"1150529","1150529","700571","宜鼎元大59購03","0.00","0"
"1150529","1150529","700300","雙鴻中信5A購01","0.00","0"
"1150529","1150529","700302","光焱永豐57購01","0.00","0"
"1150529","1150529","700306","皇田永豐56購01","0.00","0"
"1150529","1150529","700407","力旺富邦56購02","397500.00","150000"
"1150529","1150529","700350","茂達統一61購01","12030.00","11000"
"1150529","1150529","700408","信立富邦56購01","0.00","0"
"1150529","1150529","700410","中光電統一5C購01","0.00","0"
"1150529","1150529","700411","均豪統一56購05","700.00","5000"
"1150529","1150529","700412","旺矽統一6A購02","0.00","0"
"1150529","1150529","700413","金山電統一5C購01","9750.00","1000"
"1150529","1150529","700414","長聖統一6A購02","2550.00","5000"
"1150529","1150529","700415","建榮統一6A購02","49340.00","37000"
"1150529","1150529","700416","高技統一5A購01","473460.00","667000"
"1150529","1150529","700417","聰泰統一6A購02","229440.00","379000"
"1150529","1150529","700418","力旺元大58購01","0.00","0"
"1150529","1150529","700419","力旺元大59購01","0.00","0"
"1150529","1150529","700421","宜鼎元大58購01","0.00","0"
"1150529","1150529","700351","竑騰統一5A購01","15650.00","3000"
"1150529","1150529","700352","新鉅科統一5A購01","1300.00","10000"
"1150529","1150529","700353","新鉅科統一6A購02","0.00","0"
"1150529","1150529","700354","聖暉*統一6A購01","192070.00","245000"
"1150529","1150529","700355","撼訊統一6A購01","111000.00","300000"
"1150529","1150529","700356","擎亞統一6A購01","0.00","0"
"1150529","1150529","700357","聰泰統一6A購01","132600.00","270000"
"1150529","1150529","700358","寶島科統一64購01","0.00","0"
"1150529","1150529","700359","鏵友益統一5A購01","0.00","0"
"1150529","1150529","700360","鑫聯統一5A購02","0.00","0"
"1150529","1150529","72402U","雙鴻統一56售05","0.00","0"
"1150529","1150529","700361","中光電元大57購04","0.00","0"
"1150529","1150529","700364","弘塑元大56購04","0.00","0"
"1150529","1150529","700366","宜鼎元大57購02","0.00","0"
"1150529","1150529","700367","昇達科元大57購04","0.00","0"
"1150529","1150529","734202","力致統一57購02","5100.00","23000"
"1150529","1150529","734205","台燿統一56購02","0.00","0"
"1150529","1150529","734206","昇達科統一56購02","0.00","0"
"1150529","1150529","734207","長聖統一56購01","0.00","0"
"1150529","1150529","734208","信立統一56購01","0.00","0"
"1150529","1150529","734209","華星光統一66購01","137560.00","35000"
"1150529","1150529","734210","雙鴻統一56購04","23500.00","10000"
"1150529","1150529","734228","中美晶兆豐56購01","0.00","0"
"1150529","1150529","734230","高鋒兆豐56購01","0.00","0"
"1150529","1150529","734276","元太統一56購01","0.00","0"
"1150529","1150529","734277","台特化統一56購01","0.00","0"
"1150529","1150529","734278","台燿統一56購03","0.00","0"
"1150529","1150529","734280","先進光統一56購03","0.00","0"
"1150529","1150529","734281","竹陞統一56購02","0.00","0"
"1150529","1150529","734282","竹陞統一56購03","0.00","0"
"1150529","1150529","734283","竹陞統一56購04","0.00","0"
"1150529","1150529","734284","竹陞統一5C購01","0.00","0"
"1150529","1150529","734285","良維統一5A購01","0.00","0"
"1150529","1150529","734286","晶宏統一56購01","3600.00","8000"
"1150529","1150529","734287","鈦昇統一59購01","1785350.00","433000"
"1150529","1150529","734288","新應材統一56購03","0.00","0"
"1150529","1150529","734289","鈺太統一56購01","0.00","0"
"1150529","1150529","734290","廣明統一56購02","0.00","0"
"1150529","1150529","734291","銳澤統一56購01","0.00","0"
"1150529","1150529","734292","穩懋統一56購01","0.00","0"
"1150529","1150529","734293","耀勝統一56購01","0.00","0"
"1150529","1150529","734294","耀勝統一59購01","0.00","0"
"1150529","1150529","734386","鈦昇兆豐56購01","9800.00","1000"
"1150529","1150529","730735","泰茂統一58購01","0.00","0"
"1150529","1150529","730737","磐儀統一58購01","0.00","0"
"1150529","1150529","729489","信驊統一56購01","0.00","0"
"1150529","1150529","729625","華星光統一56購01","70600.00","22000"
"1150529","1150529","729629","萬潤統一56購01","0.00","0"
"1150529","1150529","729531","朋億*統一56購01","0.00","0"
"1150529","1150529","729532","欣銓統一58購01","0.00","0"
"1150529","1150529","729534","高鋒統一56購01","0.00","0"
"1150529","1150529","729535","智擎統一58購01","100.00","10000"
"1150529","1150529","729536","聖暉*統一58購01","0.00","0"
"1150529","1150529","729528","立敦統一58購01","303060.00","104000"
